Company Name,Address,Phone Number,Latitude,Longitude,Google Place ID,Review Summary,Average Rating,Review Texts,Business Website,Business Status
Kolb AG,"Hauptstrasse 50 / 52, 4107 Ettingen, Ettingen, Basel-Landschaft, Switzerland",+41 61 726 80 80,47.4796968,7.5441137,ChIJwXSZ9hzHkUcRP5YOggDzQOM,5 reviews,3.4,"I have business dealings with Kolb AG. A mutual business relationship was created. Everything is alw; I had been waiting for an offer for my PV system since mid-July. Despite a renewed request, there ha; Exorbitant prices, too many hours of reporting, unfriendly customer service and you wait ages for a ; In most of the properties we manage, the Kolb company has been taking care of the electrical install; We have had our telephone systems from Kolb AG for years and are extremely satisfied. If we have pro",http://www.kolb.swiss/,OPERATIONAL
Theo Michel GmbH,"5605 Dottikon, Dottikon, Aargau, Switzerland",+41 56 624 20 86,47.3830192,8.2430405,ChIJ3cbd7aUWkEcRlwpBGCEJtus,5 reviews,4.8,"service tip top; We had to replace our boiler after 16 years.
Teo Michel came by personally, looked at the old boiler; First choice, very reliable and top quality; New heater, fast & helpful, good service; Super Service. Thanks.",http://www.michel-dottikon.ch/,OPERATIONAL
Felix & Co AG,"Landstrasse 70, CH-5412 Gebenstorf, Gebenstorf, Aargau, Switzerland",+41 56 223 28 10,47.4819701,8.2400215,ChIJLcdspiZrkEcRpLbqnqnAnH8,5 reviews,3.4,"Not responsible and accurated with the offer, I bought 02 pieces for installation and they only deli; Shower drain is always clogged and very hard to clean. They forgot to install something we ordered a; Very friendly and knowledgeable staff, several certificates for excellence.; Really good and fast service.; Super Services",http://www.felix-co.ch/,OPERATIONAL
Scheiwiller Bedachungen-Spenglerei-Sanitar AG,"Gossauerstrasse 38, 9246 Niederburen, Niederburen, St. Gallen, Switzerland",+41 71 422 31 45,47.4617255,9.2084549,ChIJG1PIGYjmmkcRw3udDjw_TRY,5 reviews,5.0,Also lightning protection installed. Thanks!,https://www.scheiwiller-ag.ch/,OPERATIONAL
MBRsolar AG,"Frauenfelderstr. 12, CH-9545 Wangi / TG., Wangi, Thurgau, Switzerland",+41 52 369 50 70,47.49800620000001,8.9521789,ChIJGfG8nV6TmkcRpoiOjZv_MLs,5 reviews,3.6,"We hired the MBR-Solar team to install a PV system.
Everything went smoothly from A to Z. The employ; We wanted to clarify whether a PV system would pay off for our company. MBRsolar AG looked at the si; I can only report from my personal experience.
During the on-site consultation, I was assured that s; On telephone request it is said that due to high demand only agricultural buildings with solar syste",http://www.mbrsolar.ch/,OPERATIONAL
Gasser + Bertschy Elektro AG,"Morgenstrasse 128, CH-3018 Bern, Bern, Bern, Switzerland",+41 31 350 11 77,46.9351606,7.389269499999999,ChIJU6Tppd84jkcRcUxZBFxia74,5 reviews,3.4,"Top company.
I work at a company that makes smart home technology.
That's why I was allowed to work ; CAUTION, incorrect diagnosis and unnecessary offer. Our dishwashers with error message i30. The serv; We are very satisfied with this company - excellent service and nice customer contact; It's a shame that the company manager's replacement spends his time trashing and criticizing practic; Just great!",https://www.gb-ag.ch/,OPERATIONAL
Helion Solar AG,"Jurastrasse 13, 4542 Luterbach, Luterbach, Solothurn, Switzerland",+41 32 677 04 06,47.2257806,7.586744100000001,ChIJDZhRSk3WkUcRfsjLlProWWE,5 reviews,2.4,"Perfect planning and execution of my Photovoltaic installation. Helion is responsive and the work on; Update November 23: The wall still hasn't been patched. The manufacturer's certificate is missing. T; Where do I begin?
Inverter and battery installed in wrong place, can no longer set up frame.
New cab; I received a voucher for a wallbox from Helion Solar for my car.
Unfortunately, Helion only created ; Our system has not yet been delivered. It's about a 4 family terrace house PV + batteries approx. 95",https://www.helion.ch/,OPERATIONAL
H. Lenz AG,"Hirzenstrasse 2, 9244 Niederuzwil SG, Uzwil, St. Gallen, Switzerland",+41 71 955 70 20,47.4437875,9.1482332,ChIJ1Re4w4PomkcRJPeMaGrAKLk,5 reviews,4.8,"The change from gas heating to heating with a heat pump was carried out efficiently by the employees; Clean and great work including electrician. Works flawlessly. It was fun working with craftsmen who ; The company Lenz AG convinced us with their professional service from the offer to the final install; We have now implemented the second PV system with the Lenz company and are extremely satisfied. The ; The system works perfectly, we received very good explanations right from the start and the employee",http://www.lenz.ch/,OPERATIONAL
Schnellmann und Thut AG,"Baslerstrasse 10 , 5330 Bad Zurzach, Bad Zurzach, Aargau, Switzerland",+41 56 250 60 50,47.5900371,8.2918783,ChIJ4yokoN1okEcRNTh02mt2oPI,4 reviews,4.5,Top service and extremely customer-oriented. The technician Noah was very friendly and courteous and; Very good job thanks,No website available,OPERATIONAL
Top Sun Energy SA,"Rue de l’Observatoire 32 2000 Neuchatel, Neuchatel, Neuchatel, Switzerland",+41 848 000 470,46.9991602,6.9534692,ChIJrwq-xygKjkcRjzAVe74Z63U,5 reviews,3.4,"I carried out a 20kwc photovoltaic installation as well as the installation of an installation of 3 ; We took this company for an installation of photovoltaic panels I can tell you that we are very happ; -Deadline exceeded by several months.
-No customer follow-up
-Complete disorganization
-Non-existent; I am extremely disappointed with this company. They promised delivery times that they didn't meet, a; The representative is at the top, the assembly team very nice, quality work and fast.",https://www.topsunenergy.ch/,OPERATIONAL
Blanchard Iso Solar Sarl,"Z.I. Sur-la-Rose 16 CH-1344 L’Abbaye, L’Abbaye, Vaud, Switzerland",+41 21 841 14 24,46.654708,6.32648,ChIJJYnG0TNNjEcRDNwq15whRcY,2 reviews,5.0,Service at the top! - Friendly - Professional - Great respect of deadlines! I highly recommend !,http://www.isosolar.ch/,OPERATIONAL
PrimeEnergy Technics,"Bvd Carl-Vogt 33, CH-1205 Geneve, Geneva, Geneva, Switzerland",+41 22 310 55 52,46.1995585,6.1335001,ChIJJSPfAipljEcRcWvgR9n6tqQ,5 reviews,4.8,"Bon accueuil; A sustainable and ecological solution that arouses the interest (and also pays off...) of many follo; Thank you for the annual review meeting in which I participated last Thursday. I appreciated the cla; Your Conference on January 26 in Geneva was very informative and I would particularly like to note t; We participated in the information session on January 26, 2023 at the Ramada Inn Geneva. The quality",http://www.prime-energy-cleantech.ch/,OPERATIONAL
Bischofberger Bedachungen AG,"Dorfstrasse 14, CH - 9523 Zuberwangen, Zuberwangen, St. Gallen, Switzerland",+41 71 944 35 43,47.4652148,9.0821027,ChIJlx6gnrrpmkcRXwdAD8lOx-k,4 reviews,4.75,High quality company!,http://www.bischofbergerdach.ch/,OPERATIONAL
Elektro Etter+Livet AG,"Industriestrasse 13, 8583 Sulgen, Sulgen, Thurgau, Switzerland",+41 71 649 20 20,47.53992059999999,9.1812041,ChIJ2yIuoFjlmkcRC8aM2NTQaPM,5 reviews,4.2,"The freezer replacement service is completely overpriced. The reason given is that we didn't buy a n; Very competent and friendly service.
I'm a professional myself and I buy all the electrical equipmen; We often work together with the company Etter+Livet. The work is always well prepared and the employ; Very competent and efficient staff.
The work is always done professionally and quickly.; Good and reputable company, reliable and recommended. Electronics store with shop, large selection.",http://www.etterlivet.ch/,OPERATIONAL
Steiner Elektriker GmbH,"Feldbergstrasse 34 4057 Basel, Basel, Basel-Stadt, Switzerland",+41 61 321 30 30,47.5658182,7.5899075,ChIJQyq7aaS5kUcRzUlZ24FttZA,5 reviews,5.0,"Great service. We called Elias to come and fix an emergency cable at our office and he was very prof; Very satisfied! Immediate intervention, competent execution of the work and very nice employees! Tha; Very competent workers!",http://www.steinerelektriker.ch/,OPERATIONAL
Schubiger Energie-Dammtechnik,"Imperhof 140, 8730 Uznach, Uznach, St. Gallen, Switzerland",+41 55 280 45 76,47.2241591,8.968241599999999,ChIJjVfnGNvImkcRuvfhEbY9B1M,4 reviews,5.0,"Good quality, fast and reliable. Would buy the solar system here again.",https://www.energie-profi.ch/,OPERATIONAL
Alsol Ag Alternative Energiesysteme,"Hungerbuelstrasse 22, 8500 Frauenfeld CH, Frauenfeld, Thurgau, Switzerland",+41 52 723 00 40,47.56290480000001,8.8716154,ChIJ3533jIqRmkcRSpZmLlQIi_4,5 reviews,5.0,"Top service from the advice from Mr. Huber to and with the execution of our order by the craftsmen.
; Good performance. Offer respected. Fast. Very customer friendly. Always responded quickly to questio; Great company",http://www.alsol.ch/,OPERATIONAL
Elektro Mischler AG,"Hinterwisstrasse 39, 8494 Bauma, Bauma, Zurich, Switzerland",+41 52 386 15 63,47.3602988,8.8791351,ChIJE4Zy49--mkcRBgqjhqJCbAE,5 reviews,5.0,"As always, very good performance. Thanks; Very uncomplicated, fast and friendly! TOP!!!; Very competent, helpful service",http://www.elektromischler.ch/,OPERATIONAL
Fesseler Solar Invest,"Salvisbergstr. 9, 3006 Bern, Bern, Bern, Switzerland",+41 78 600 90 55,46.951754,7.470339099999999,ChIJAQBQJV43jkcRACxcpZ0_Sl8,No reviews,0.0,,http://www.solvest.ch/Kontakt/,OPERATIONAL
Swisspro,"In der Luberzen 1, 8902 Urdorf, Urdorf, Zurich, Switzerland",+41 44 444 11 22,47.3933792,8.4183059,ChIJ13hnUWoKkEcRtDE2P-e-xpY,5 reviews,4.4,"Vinship good service; nice, friendly ans good educated technicians; Top; Best electrical company. Highly recommended; Unacceptable driving behavior by employees.",http://www.swisspro.ch/,OPERATIONAL
Britt Haustechnik AG,"Steinenbachstrasse 1a, 9642 Ebnat-Kappel, Ebnat-Kappel, St. Gallen, Switzerland",+41 71 993 19 06,47.2584481,9.1284759,ChIJNwSqMm3bmkcRvnygrPqMVB8,No reviews,0.0,,https://www.britt-haustechnik.ch/,OPERATIONAL
Huser Gebaudetechnik AG,"5430 Wettingen, Wettingen, Aargau, Switzerland",+41 56 426 77 50,47.4659503,8.3265988,ChIJpWSoCdISkEcR2vMsfgbzUZw,5 reviews,4.2,"We have been very satisfied with the service for generations. Both in the area of ​​paramedics, all ; The communication is very complicated, not at all customer friendly, the technical knowledge is zero; We had a new shower towel holder and shower head installed. We called on Monday and the plumbing cam; I was very pleased. The fitter who carried out the work was very prompt and also super friendly. I c; Last month a very nice gentleman came to our house and cleaned the roof slope on our terrace.
Everyt",http://www.huser-gt.ch/,OPERATIONAL
P. Wolf AG Elektrische Anlagen,"Bordacherstrasse 39, 8108 Dallikon, Dallikon, Zurich, Switzerland",+41 44 844 03 63,47.4375891,8.4419902,ChIJnzHlML8MkEcRBvJradvoPtA,5 reviews,5.0,The Wolf company equipped our property in 1997. In 2023 we commissioned the Wolf company again for a; Installation of our heat pump together with the fitter. The installation was carried out professiona; Super fast and very friendly 😊,http://www.elektro-wolf.ch/,OPERATIONAL
Ekonzept ag,"Arbonerstrasse 35, 8580 Amriswil, Amriswil, Thurgau, Switzerland",+41 71 545 10 10,47.5439342,9.306153499999999,ChIJkwK6Ke9kCEEReGfjnjOOxWU,2 reviews,5.0,Great trade fair service. We recommend!,http://www.e-konzept.de/,OPERATIONAL
Jak. Mehr AG,"Etzelstrasse 39, 8810 Horgen, Horgen, Zurich, Switzerland",+41 44 725 02 64,47.2524662,8.599610499999999,ChIJLd57LyWvmkcRXJTK4iQ6O6U,2 reviews,3.0,"Friendly, competent staff.
Roofing work carried out quickly and cleanly.👍",http://www.mehrdachag.ch/,OPERATIONAL
Technobat Les Ponts-de-Martel,"Marais Rouges 3, 2316 Les Ponts-de-Martel, Les Ponts-de-Martel, Neuchatel, Switzerland",+41 32 937 13 37,46.9980057,6.734587299999999,ChIJ7Ydjax_mjUcR4cLJP68I0w8,2 reviews,5.0,"Team available and attentive, quality work.; good construction company",https://www.technobat.ch/,OPERATIONAL
SunVolt Sarl,"Route de l'Ecole 52, 1721 Cormerod, Cormerod, Fribourg, Switzerland",+41 79 3208371,46.8653742,7.0884309,ChIJvQXfAT5tjkcRgl8wmlNUg1k,No reviews,0.0,,https://yellow.local.ch/d/QicWAeIGONk0lwD9kX_86g,OPERATIONAL
Magtechnique Sarl,"Rue de l'Avenir 4, 2852 Courtetelle, Courtetelle, Jura, Switzerland",+41 32 422 19 11,47.3466852,7.3241097,ChIJq6oW7NDnkUcRcKtK84DjKUQ,3 reviews,4.666666666666667,"professional mechanic and very welcoming; Proximity, professional, helpful, friendly and competent, to be recommended.",http://magtechnique.ch/49/plan-d-acces-contact,OPERATIONAL
Energy Unlimited GmbH,"Tiefackerstrasse 144a, 3147 Mittelhausern, Koniz, Bern, Switzerland",+41 31 849 02 22,46.87733859999999,7.363822,ChIJ0-GPbTdHjkcRGO9IAwo3-5A,4 reviews,3.0,"I am very satisfied with the service from Energy Unlimited. They helped me install a solar system fo; Order implemented incorrectly, money gone, problem not solved, no response!
My solar system has a le; Doesn't keep his word, too bad..; A wonderful customer service. Very friendly and competent staff. We recommend!",http://www.energyunlimited.ch/,OPERATIONAL
Mark Holzbau AG,"Tur 6, 7412 Scharans, Scharans, Grisons, Switzerland",+41 81 651 17 19,46.717583,9.4580849,ChIJdf47O_fqhEcRAtqMa8uUfeU,2 reviews,5.0,"Download lkw (46.7076170, 9.4590490)",http://www.markholzbau.ch/,OPERATIONAL
Apa Gaz,"Champ Montant 23, CH - 1742 Autigny, Autigny, Fribourg, Switzerland",+41 79 230 30 74,46.7391865,7.0170381,ChIJde0HW_Zbs0ARCJnHniYJ4kE,5 reviews,4.2,Services; A variety of installation materials at a very good price!; Products for gas and water installations.; Good distributor prices; I don't know anything about them,https://erata.business.site/,OPERATIONAL
Borra SA,"Al Foss 1, CH-6557 Cama, Cama, Grisons, Switzerland",+41 91 830 13 74,46.2725467,9.171066999999999,ChIJVxYqIHtFhEcRQwrFUMP84sQ,No reviews,0.0,,No website available,OPERATIONAL
Elektro Burgin AG,"Wulflingerstrasse 68, CH-8400 Winterthur, Winterthur, Zurich, Switzerland",+41 52 223 11 33,47.5072631,8.7120871,ChIJl4HbAGWZmkcRLL2rkHvtuGc,5 reviews,5.0,"Thank you for the prompt, reliable and carefully carried out electrical work.
Friendly, competent an; Sustainability is clearly the focus here! Thank you for allowing me to count on you to move one step; I felt very competently advised, a cost estimate came home quickly, fair prices. Execution of the wo; Today we needed an electrician urgently and at short notice for a 400V connection to a whirlpool.
El; Great, competent advice. I'm really looking forward to our joint project.",http://elektro-buergin.ch/,OPERATIONAL
Alteno AG,"Murbacherstrasse 34, CH-4056 Basel, Basel, Basel-Stadt, Switzerland",+41 61 386 32 50,47.5694191,7.5770887,ChIJ4-bmiwu5kUcRRXbP6DCBchc,1 reviews,5.0,,http://www.alteno.ch/,OPERATIONAL
Schafer Elektro GmbH,"Hunigenstrasse 37, 3504 Niederhunigen, Niederhunigen, Bern, Switzerland",+41 31 791 27 80,46.8789011,7.626057599999999,ChIJCdLeOKlKjkcRxJzF0_2qfWY,5 reviews,5.0,Very competent personal advice on site for our PV system and flawless execution. Absolutely recommen; Excellent location for transport. Experienced and efficient planners. Cooperation is certainly worth,http://www.schaefer-elektro.ch/,OPERATIONAL
Apak energy Sagl,"Via Borromini 2, 6500 Bellinzona, Bellinzona, Ticino, Switzerland",N/A,46.1857233,9.0127372,ChIJfx7WJkdKhEcRzycoKuXcVpQ,No reviews,0.0,,https://www.apakenergy.ch/,OPERATIONAL
Swissolaire,"Champ-Paccot 15 1627 Vaulruz, Fribourg, Bulle, Fribourg, Switzerland",+41 78 684 02 00,46.6192096,6.9789322,ChIJIT20FFwpjEcRHFKE2tpf6eM,5 reviews,5.0,"Very serious and professional company that knows perfectly what it is doing. From the offer to the c; Serious training and a good analysis of needs. Work for the customer and not the turnover.
Professio; Competent, serious and persevering company when looking for solutions. 8.32 kWp PV installation with; Company that we highly recommend. Listening and very professional; Great service, installation done on time. I recommend",http://www.swissolaire.ch/,OPERATIONAL
Elektro Illi AG,"Seewag 2, 6130 Willisau, Willisau, Luzern, Switzerland",+41 41 972 70 20,47.1195906,8.0027914,ChIJGdNMv8Tej0cRZ--ajsU5Cd0,5 reviews,4.0,"Uncomplicated, technically top and simply brilliant as a person. Thank you very much.; Unfortunately, the performance of illi elektro was very disappointing; The best electricians in the area; Good professionals; Competently",https://www.elektro-illi.ch/,OPERATIONAL
Bautherm Flachdach Spenglerei AG,"Fliederstrasse 26, 4663 Aarburg, Aarburg, Aargau, Switzerland",+41 62 207 40 70,47.3262838,7.903112900000001,ChIJO4WLz0gvkEcRU62hTm_SBRo,1 reviews,5.0,Amazing,http://www.bautherm-dach.ch/,OPERATIONAL
Marti Energietechnik,"Lagernstrasse 27, 8037 Zurich, Zurich, Zurich, Switzerland",+41 44 790 36 54,47.394965,8.5314405,ChIJDbKBL28KkEcRkNkUChKkU1U,No reviews,0.0,,No website available,OPERATIONAL
Oberhansli AG,"Bergstrasse 2, 9606 Butschwil, Butschwil, St. Gallen, Switzerland",+41 71 982 84 84,47.3573709,9.0730002,ChIJy2CSN6nDmkcRM1YplhOoKNk,5 reviews,4.2,"Good job! Great, very reliable team. Competent consulting. I would like to give a very special compl; Top people who work together as a great team. Very good value for money. Excellent work, lives up to; Professional appearance from the receipt of the order to the deployment of the fitter. Competent sol; ABSOLUTE FREEDOM!!!WORKER IS STILL COVERED BY THE COMPANY FOR HIS ABSOLUTE MISCONDUCT!
NO SENSE OF P",http://www.oberhaensliag.ch/,OPERATIONAL
Wurmli Haustechnik AG,"Zentralstrasse 74, 5430 Wettingen, Wettingen, Aargau, Switzerland",+41 56 437 90 70,47.4663677,8.319410399999999,ChIJe9-R59NskEcR_nQKd1CkguY,5 reviews,5.0,"Würmli is once again doing an excellent job! 👍🏼 Mr. Rickenbach was able to help us promptly and very; When installing the heat pump, I experienced professional, competent, confident and reliable project; Our Quooker was exchanged by the company Würmli Haustechnik. We are very happy with the process. The; As a supplier, I always found working with Würmli particularly pleasant. All employees are very frie; Very professional and customer friendly 👍",https://wuermli-ht.ch/,OPERATIONAL
Zumstein-Elektro,"Nidhartweg 20a 3706 Leissigen, Leissigen, Bern, Switzerland",+41 33 847 07 07,46.6540346,7.7723916,ChIJ6R1jEiulj0cR_Webl-loV_g,No reviews,0.0,,http://www.zumstein-elektro.ch/,OPERATIONAL
Christophe Gerber Sarl,"Les Raccards 11, 1928 Ravoire, Ravoire, Valais, Switzerland",+41 79 540 72 85,46.09831399999999,7.043404,ChIJT0K_hTe2jkcRZQ-R3LPgd1Q,1 reviews,5.0,Very nice very professional and great job,https://www.christophe-gerber-toiture.ch/,OPERATIONAL
RG Energietechnik GmbH,"Im Alexander 4, 8500 Frauenfeld, Frauenfeld, Thurgau, Switzerland",+41 52 511 83 90,47.5741498,8.9191691,ChIJoQMdyNaTmkcRbG7zFO8kxDE,5 reviews,5.0,"From planning to budgeting to execution, I can only speak positively about the company RG Energietec; The company RG Energietechnik GmbH planned and implemented a photovoltaic system on and in my house.; In 2017, RG Energietechnik GmbH and I made a short image film. My experiences with RG Energietechnik; Towards the end of 2021 we started our ""PV system"" project on our hall roof with the company RG-Ener; We implemented our photovoltaic system with RG Energietechnik and can only recommend them. Very good",http://www.rg-energietechnik.ch/,OPERATIONAL
Jaeggi Solartechnik GmbH,"Weihermattweg 72, CH-5246 Scherz, Scherz, Aargau, Switzerland",+41 56 444 88 88,47.4461637,8.1854503,ChIJx3yUxWUVkEcR69a36DO8vYI,2 reviews,5.0,,http://www.jaeggisolar.ch/,OPERATIONAL
Eturnity AG,"Reichsgasse 3, 7000 Chur, Chur, Grisons, Switzerland",+41 81 511 64 64,46.8510871,9.5340897,ChIJHcVz_nnHhEcR-DogjtGDlGM,5 reviews,4.2,"Very knowledgeable and friendly staff, their products are top!; The solar consulting and planning tool is really impressive. Not only does it facilitate the process; The software for planning PV systems is easy to use and offers us everything we need for our custome; We successfully use the solar calculator to acquire qualified customer inquiries. We value the tool ; Beware of the subscription trap. The provider Eturnity does not allow withdrawal. Signed is signed, ",http://www.eturnity.com/,OPERATIONAL
Ainova AG,"Postfach 51 Zelglimatte 3 CH-6260 Reiden, Reiden, Luzern, Switzerland",+41 62 758 46 33,47.247006,7.9578136,ChIJWzIfyHYmkEcRSa-EvYzdw_U,1 reviews,5.0,,No website available,OPERATIONAL
Eco Solar AG,"Rheinhof 9, 8200 Schaffhausen, Schaffhausen, Schaffhausen, Switzerland",+41 52 624 80 24,47.69394,8.632875199999999,ChIJyfzr0V1_kEcR_Y5mSb4FG5A,No reviews,0.0,,http://eco-solar.ch/000003986f0fe8c0c.html,OPERATIONAL
LWS Warmeservice GmbH,"Ringstrasse 39, CH-4106 Therwil, Therwil, Basel-Landschaft, Switzerland",+41 61 733 18 08,47.5049983,7.5533155,ChIJ-1iryq3BkUcRdmmuBsGkWTs,3 reviews,4.333333333333333,"A top company, competent in advice and execution. Cost-conscious, honest and solution-oriented. The ",http://www.waermeservice.ch/,OPERATIONAL
Alex Gemperle AG,"Alte Landstrasse 3 5643 Sins, Sins, Aargau, Switzerland",+41 41 725 07 07,47.1863006,8.3989867,ChIJZ8ikzHsBkEcRMT8Pb4keR_M,5 reviews,5.0,"Super; In short, that's my employer. Fair, social, understanding and very patient with his employees. I've ; I'm very happy with this company,; I work here as an isolator and I must say that there is a completely different approach to people th",http://www.gemperle.ch/kontakt.html,OPERATIONAL
Grob Gebaudehullen AG,"ebaudehullen Lerchentalstrasse 2, 9016 St.Gallen, St. Gallen, St. Gallen, Switzerland",+41 71 282 40 30,47.4416263,9.4136778,ChIJI4mrj5Eem0cRpry9bMba5OU,2 reviews,5.0,,http://www.grob-ag.ch/,OPERATIONAL
Durig+Partner AG,"Bruggackerstrasse 4, 3303 Jegenstorf, Jegenstorf, Bern, Switzerland",+41 31 762 14 44,47.0487118,7.510186699999998,ChIJ2RbFf-EvjkcRCv5AObWWk6k,5 reviews,5.0,"Very friendly, competent.
Thanks for the quick completion.; Traditional business",http://www.duerigundpartner.ch/,OPERATIONAL
Marquart Dacher Fassadenbau AG,"Gewerbestrasse 9, 8881 Walenstadt, Walenstadt, St. Gallen, Switzerland",+41 81 735 13 46,47.11625350000001,9.3305906,ChIJ55t_EYUrm0cRVjnCrgeRJIY,3 reviews,5.0,,http://www.marquart-dach.ch/,OPERATIONAL
Albrecht & Bolzli nova AG,"Witikonerstrasse 409, 8053 Zurich-?Witikon, Witikon, Zurich, Switzerland",+41 44 382 22 11,47.3602128,8.5946664,ChIJf599CtOmmkcRN1mo1Oh52sc,5 reviews,5.0,"I'm always amazed at how well organized the company is! Very friendly telephone service, very profes; Albrecht & Bolzli converted us from analogue/ISDN telephony to digital, Voice over IP, and also adap; Very quick help when our refrigerator suddenly stopped working because of a fuse and incorrectly mad; Great service... good advice... employee solves my falling fuse... top service; Old family business with innovative leadership. Is highly recommended.",http://albo.ch/,OPERATIONAL
H. P. Hebeisen Heizung und Sanitar AG,"Rigacher 5, 8315 Lindau, Lindau, Zurich, Switzerland",+41 52 345 19 49,47.4377246,8.681358399999999,ChIJv04jrKGYmkcRPh_rI3f_Ejk,5 reviews,4.2,"The warm air heating had to be renewed this summer 2021. The entire project worked perfectly from A-; Renovation of building technology and installation of WP Müli in Birchwil 2021. Great cooperation an; Hebeisen AG is very well organized and understands its craft like no other.
Top workmanship and the ; My shower faucet was broken. It was repaired quickly and with expertise. Thanks. Gladly again.; Unfortunately, we never received an offer after the inspection. This despite follow-up calls and ema",http://www.hebeisenag.ch/,OPERATIONAL
Kampfer + Co. AG,"Wangenstrasse 71, 3360 Herzogenbuchsee, Herzogenbuchsee, Bern, Switzerland",+41 62 961 73 50,47.194981,7.6998145,ChIJlzgQfF7VkUcRkPajlWlZgvU,5 reviews,4.6,"Great company, very friendly employees, Mr Kampfer is a very nice person. Great company in general.; Good company, lots of formality. Very professional; Tolles Team, Great Team",https://www.kaempfer.ch/,OPERATIONAL
Habisreutinger Gebaudehulle GmbH,"Bruckenstrasse 6a, 4950 Huttwil, Huttwil, Bern, Switzerland",+41 062 962 44 40,47.116241,7.8647539,ChIJM4Sw6zjXj0cRFIHgoHkrJRA,5 reviews,5.0,"Very professional, efficient and careful execution, as well as reliable, courteous and personable cr; A super friendly and competent company. Many thanks for the good cooperation.; Pleasant coworkers! Competent, quick and uncomplicated. Thanks!; Many thanks for the good cooperation, gladly again.; Solution-oriented advice.",https://www.habisreutinger.swiss/,OPERATIONAL
Elektro Grogg AG,"Hauptstrasse 28, 3425 Koppigen, Koppigen, Bern, Switzerland",+41 34 413 12 54,47.131353,7.607463600000001,ChIJbzSIlFgpjkcRHoJOqAQi4kk,3 reviews,5.0,"Friendly, competent, helpful and fast. Good value for money.; friendly and competent",http://www.elektro-grogg.ch/,OPERATIONAL
Herren Freres & Cie,"Les Tuileries, 1422 Grandson, Grandson, Vaud, Switzerland",+41 24 447 47 80,46.7987961,6.6255415,ChIJTfoKHIXFjUcRELgLV5iKnDI,5 reviews,3.4,"Luckily we can't give any stars...; Hydraulic specialist, R&D construction on request, high-strength steel, torch cutting, plasma, repai; I got my information with a smile both at the tinsmith's shop and at the sheet metal shop. Thank you; Too bad ... not possible to put less than one star ....",https://www.herren-freres.ch/,OPERATIONAL
Electric Stahlin AG,"Bolleystrasse 3, Zurich, Zurich, Switzerland",+41 44 365 28 28,47.3819254,8.5485835,ChIJ8_7sI6GgmkcRrY-F7dBlSiU,5 reviews,3.4,"Very friendly and quick service. Technical problem could be solved immediately over the phone. Only ; They have terrible customer support. They don't seem to think it's necessary to call a customer and ; Elektro Stählin AG has been carrying out repairs and installations in our company for many years. Th; The company failed to provide a written cost estimate. The verbal agreement was for one day's work a; From the consultation to the installation of the lighting, including laying an additional power line",https://www.staehlin-ag.ch/,OPERATIONAL
Solarbau Lowel GMBH,"Pestalozzistrasse 36, 8212 Neuhausen, Neuhausen am Rheinfall, Schaffhausen, Switzerland",+41 52 672 55 52,47.6808603,8.623703299999999,ChIJvffyC1J_kEcRfrv7Q_wxf9A,2 reviews,4.5,"Very good advice, competent and customer-friendly. I am very happy with the installed solar system w",https://www.solarbau-lowel.ch/,OPERATIONAL
A bis Z Elektroanlagen,"Gartenstrasse 11, 9204 Andwil, Andwil, St. Gallen, Switzerland",+41 79 761 78 29,47.4383746,9.269512599999999,ChIJe3dwrbPhmkcRODgMkATogdQ,3 reviews,3.6666666666666665,"Wanted 2000.- deposit and offered costs of up to 5000.- without giving details about the work. For a; Called and an hour later you were there. 👏👏👏 Friendly employees and boss, can only recommend.",No website available,OPERATIONAL
Grau Electricite,"Rue de l'Industrie 8, 1870 Monthey, Monthey, Valais, Switzerland",+41 24 471 80 80,46.25242009999999,6.948041799999999,ChIJj-jrge68jkcR6rVULJUW9-E,5 reviews,4.2,"Purchase and replacement of LED neon lights. Very friendly and responsive seller, great service... I; A store that offers household appliances for the whole house, a fine selection of electrical accesso; Spent almost 2 hours at the Monthey store with my 85 year old mother to find her the phone of her dr; The right address for a specialist trade. Good choice, good welcome and skills.; After having changed an aspiration host myself, I bought them without problems. I wanted to have inf",http://www.grau-electricite.ch/,OPERATIONAL
Weber AG,"Schwarzlandstrasse 1, 8580 Amriswil, Amriswil, Thurgau, Switzerland",+41 71 411 19 63,47.5579828,9.291912300000002,ChIJHSpt_wv9mkcRLSI3p3snnWE,No reviews,0.0,,http://www.weber-dach.ch/,OPERATIONAL
E. Jorg AG,"Lorraineweg 7, 3315 Batterkinden, Batterkinden, Bern, Switzerland",+41 32 665 38 30,47.14003750000001,7.537955600000001,ChIJGR8xCL8ojkcRJTrauRvXBp8,5 reviews,5.0,"Everything went perfectly with our flat roof renovation and we are happy to recommend Jörg AG! Good ; We thank you for the great work.
What we liked best was that it was a great team that worked well to; Top Top Top!
Thank you for your personal work. You're great!
Greetings from the Schützenstube
Tamara; Very competent handling; Thank you very much for the reliable and professional work. On time and top quality! Thank you Jörg ",http://www.joergag.ch/,OPERATIONAL
